datetime,open,high,low,close,volume,ema_30,ema_50,volume_20_sma,return_30,atr_14,atr_30_ma,atr_6
2020-01-01,185.15,194.7,183.6,193.75,83258220,,,,,,,
2020-01-03,192.9,195.65,189.25,191.1,47572728,,,,,,,
2020-01-05,191.0,191.0,185.05,185.65,28621212,,,,,,,
2020-01-07,187.0,189.4,180.2,182.55,56857730,,,,,,,
2020-01-09,184.85,199.0,184.25,196.35,101055480,,,,,,,
2020-01-13,194.75,198.25,191.4,195.85,70403503,,,,,,,
2020-01-15,195.0,201.7,194.0,197.55,66604102,,,,,,,8.932380522703099
2020-01-17,197.25,199.45,195.7,197.3,18204088,,,,,,,7.734283562342981
2020-01-19,198.0,201.45,194.3,195.0,28976013,,,,,,,7.607392060922062
2020-01-21,195.5,196.4,184.25,185.6,53811472,,,,,,,8.546498504351794
2020-01-23,186.75,191.0,183.8,186.5,54823911,,,,,,,8.278856391521261
2020-01-27,185.7,186.9,174.9,176.1,68416016,,,,,,,8.995498396941697
2020-01-29,178.8,192.55,178.55,186.2,132486241,,,,,,,10.394863431931794
2020-01-31,186.3,188.35,163.7,165.6,118137011,,,,,,,13.015670302841281
2020-02-02,163.5,168.3,159.55,163.85,66616190,,,,,11.129128804455844,,12.244675082380356
2020-02-04,166.55,184.95,161.2,183.75,142016907,,,,,12.472683581532262,,14.295327818046868
2020-02-06,182.0,183.4,173.0,173.6,107016900,,,,,12.295501369057263,,13.670652475317327
2020-02-10,173.2,175.15,168.0,169.75,76147648,,,,,11.782397693258993,,12.532580465239048
2020-02-12,173.0,173.3,168.1,169.5,59671243,,,,,11.144066894060083,,11.26278903858004
2020-02-14,172.0,176.2,168.3,169.1,56676430,,,71868652.25,,10.837308837947267,,10.684214309941709
2020-02-16,170.4,171.35,166.35,169.1,32893274,,,69350404.95,,10.29781369275056,,9.711472201270562
2020-02-18,168.0,168.0,153.05,158.05,131658355,,,73554686.3,,10.818510495811745,,10.791366859243725
2020-02-20,157.95,162.3,156.0,158.5,54328194,,,74840035.4,,10.417151081168186,,10.028996190224953
2020-02-24,154.0,155.9,147.45,149.9,92425858,,,76618441.8,,10.47240304717954,,10.201771524862465
2020-02-26,146.9,147.9,141.1,145.25,98934080,,,76512371.8,,10.328673180383952,,9.965166657498992
2020-02-28,138.85,139.6,127.05,128.95,94469619,,,77715677.6,,10.995474062249254,,11.352178364636776
2020-03-01,133.0,133.9,123.8,125.4,111585697,,,79964757.35,,10.920610581303317,,11.141642838138887
2020-03-03,127.5,131.4,120.55,126.2,184312478,,,88270176.85,,10.914778389036973,,11.09267926416771
2020-03-05,127.55,129.15,112.8,114.2,171767111,,,95409731.75,,11.358750799501097,,11.974247257832632
2020-03-09,109.0,109.85,104.25,105.7,81550460,168.19666666666666,,96796681.15,,11.244846119218366,,11.635158531735838
2020-03-11,104.85,106.5,84.1,88.0,254699616,163.02268817204302,,106790466.4,-54.58064516129032,12.138374285727961,,13.436888962687572
2020-03-13,81.9,94.15,78.05,89.75,106153102,158.29541796739508,,108677320.7,-53.03506017791732,12.452972600004083,,13.882304478034339
2020-03-15,85.6,87.65,82.2,82.95,73707690,153.43442325982122,,105738393.15,-55.319148936170215,12.066704116917228,,12.823823813005074
2020-03-17,83.05,85.0,75.1,75.5,141983392,148.40639595273598,,106930712.2,-58.641468090934,11.897251871519007,,12.335328934298623
2020-03-19,70.0,79.6,68.75,77.3,154169175,143.81888653643045,,111308361.45,-60.63152533740769,11.815900514762676,,12.087270156363433
2020-03-23,70.0,72.0,63.5,68.55,83737533,138.9628293405317,,108394392.75,-64.99872351289252,11.96906929261383,,12.37320922451012
2020-03-25,67.75,73.5,67.25,70.8,121538911,134.56522744759417,,109120493.3,-64.16097190584662,11.530100473288984,,11.351232516844997
2020-03-27,72.05,75.9,69.35,70.7,58824452,130.44489019291066,,108254333.5,-64.16624429802332,11.149876764145088,,10.550085194150096
2020-03-29,68.8,70.0,67.25,68.15,35278179,126.4258650191745,,107034680.3,-65.05128205128206,10.56488013864233,,9.365577147038971
2020-03-31,70.6,71.65,67.55,67.95,84334704,122.65322856632454,,108417594.0,-63.38900862068966,10.07593499747457,,8.487263853987784
2020-04-02,66.9,66.9,64.8,65.3,35346490,118.95302027172298,,108540254.8,-64.98659517426273,9.554311898140316,,7.5971142402545375
2020-04-06,68.55,69.3,66.9,67.25,42070735,115.61734154451506,,104060873.8,-61.81147075525269,9.137611116282308,,6.9972550911535745
2020-04-08,66.5,76.25,65.4,74.6,194863153,112.97106144486894,,111087621.75,-59.93555316863588,9.265619448101711,,7.639682779823197
2020-04-12,76.0,77.6,72.7,74.25,70414018,110.47292844842579,,109987029.75,-55.16304347826087,8.94035260856734,10.999635291836737,7.18288912654382
2020-04-14,75.4,78.7,71.95,72.9,81126343,108.04886854852735,,109096642.9,-55.50808666463227,8.777657950804553,10.921252930048361,7.110717258163597
2020-04-16,71.75,78.3,71.0,76.85,106246783,106.0360383195901,,109685501.1,-58.17687074829932,8.668212551071704,10.794437229033008,7.142273010047839
2020-04-20,76.85,83.4,74.0,74.65,183677314,104.01113262155204,,113290081.95,-56.99884792626728,8.722271088668624,10.675329553020054,7.518646601124442
2020-04-22,74.45,78.65,72.55,75.65,106902529,102.18138212983901,,109419584.5,-55.434462444771725,8.529031062200364,10.566883998651434,7.28216059674574
2020-04-24,75.0,76.9,74.0,74.2,40054235,100.3761316698494,,102833940.7,-56.22418879056047,8.115154031259232,10.465920236558073,6.551684911096553
