datetime,open,high,low,close,volume,ema_30,ema_10,ema_50,ema_200,volume_20_sma,return_30,atr_14,atr_30_ma,atr_6
2020-01-01 05:30:00,482.5,484.8,479.55,480.95,613516,,,,,,,,,
2020-01-02 05:30:00,482.25,487.35,480.6,486.45,880457,,,,,,,,,
2020-01-03 05:30:00,486.95,488.25,481.65,483.2,861600,,,,,,,,,
2020-01-06 05:30:00,479.1,483.0,472.9,475.5,1271737,,,,,,,,,
2020-01-07 05:30:00,476.2,484.8,475.0,476.7,1000612,,,,,,,,,
2020-01-08 05:30:00,471.0,483.35,471.0,482.05,1162792,,,,,,,,,
2020-01-09 05:30:00,487.5,487.5,478.0,483.8,1141789,,,,,,,,,9.63596886983985
2020-01-10 05:30:00,485.8,494.5,483.95,488.5,2164395,,,,,,,,,9.881958614743503
2020-01-13 05:30:00,490.9,497.9,486.9,496.95,1402916,,,,,,,,,10.124768714444095
2020-01-14 05:30:00,498.7,498.7,488.6,489.8,1244319,,484.39,,,,,,,10.119648206656079
2020-01-15 05:30:00,489.1,491.35,485.6,489.85,679224,,485.3827272727272,,,,,,,9.251097759272872
2020-01-16 05:30:00,491.8,494.65,488.2,492.2,1064498,,486.6222314049586,,,,,,,8.711644159306958
2020-01-17 05:30:00,490.1,492.7,480.6,481.5,1776007,,485.690916604057,,,,,,,9.347709042252987
2020-01-20 05:30:00,481.95,493.9,481.5,488.3,1480886,,486.1652954033193,,,,,,,9.90887273759051
2020-01-21 05:30:00,488.15,497.0,478.2,489.05,5575263,,486.68978714817035,,,,,10.696275308158233,,11.515892534517047
2020-01-22 05:30:00,492.0,512.0,488.45,506.5,6728623,,490.2916440303212,,,,,12.064618502964487,,13.66079288040863
2020-01-23 05:30:00,509.0,514.65,504.85,507.65,2950113,,493.447708752081,,,,,11.831696960628676,,12.980533609742455
2020-01-24 05:30:00,505.5,521.8,505.4,519.95,3125941,,498.26630716079353,,,,,12.287243060714795,,13.577344895558774
2020-01-27 05:30:00,521.0,533.35,516.35,526.25,4856428,,503.3542513133765,,,,,12.744264657353499,,14.170050032397459
2020-01-28 05:30:00,527.9,533.9,524.3,526.65,1235648,,507.58984198367165,,,2060838.2,,12.44694387276671,,13.38376358176884
2020-01-29 05:30:00,530.85,533.1,519.9,527.0,1328249,,511.11896162300405,,,2096574.85,,12.516542747176427,,13.352316038752367
2020-01-30 05:30:00,527.95,528.45,513.5,521.7,1537081,,513.0427867824578,,,2129406.05,,12.736823062216711,,13.624513373790736
2020-01-31 05:30:00,525.15,526.85,508.85,510.95,1053162,,512.6622800947382,,,2138984.15,,13.204327921809762,,14.367214375745302
2020-02-01 05:30:00,510.95,514.9,444.0,451.35,10718104,,501.51459280478576,,,2611302.5,,18.241548050984935,,23.933751601863204
2020-02-03 05:30:00,451.0,462.9,437.0,446.35,11367798,,491.48466684027926,,,3129661.8,,18.899731663092517,,24.265634460940714
2020-02-04 05:30:00,448.4,474.45,445.4,470.25,4830011,,487.62381832386484,,,3313022.75,,19.75958769922513,,25.07147602905755
2020-02-05 05:30:00,469.9,482.0,468.9,477.3,4084261,,485.7467604467985,,,3460146.35,,19.20283241412344,,23.05864696259655
2020-02-06 05:30:00,480.2,500.55,480.0,488.0,4599692,,486.1564403655624,,,3581911.2,,19.537114600437004,,23.09077299957145
2020-02-07 05:30:00,489.9,505.15,484.45,495.5,2184744,,487.85526939000556,,,3621002.6,,19.63210410976927,,22.689878882121942
2020-02-10 05:30:00,495.2,495.5,480.2,484.05,908260,491.47499999999997,487.1634022281863,,,3604199.65,,19.281831418708848,,21.45197446780088
2020-02-11 05:30:00,487.0,490.5,474.0,482.2,1378341,490.8766129032258,486.26096545942517,,,3639155.5,0.2599022767439507,19.059006637117978,,20.623153800238224
2020-02-12 05:30:00,481.0,485.75,474.5,480.35,1260833,490.1974765868887,485.18624446680235,,,3648972.25,-1.2539829376091993,18.438882349415096,,19.05545794683104
2020-02-13 05:30:00,480.0,481.5,471.6,479.1,1227451,489.4815103554766,484.07965456374734,,,3621544.45,-0.8485099337748325,17.766167773697717,,17.52507114218114
2020-02-14 05:30:00,479.1,484.15,477.1,481.3,627842,488.95367097770395,483.57426282488416,,,3578892.25,1.219768664563614,16.928084402212388,,15.77495932481345
2020-02-17 05:30:00,479.25,480.95,467.0,474.4,795066,488.0147244630134,481.9062150385416,,,3339882.4,-0.4824837423956341,16.72393271950399,,15.528632333418713
2020-02-18 05:30:00,470.1,473.9,466.0,471.85,859469,486.97183901378673,480.0778123042613,,,3046424.7,-2.1159630743698754,16.08134064635038,,14.338512073559073
2020-02-19 05:30:00,473.35,490.95,470.55,489.55,1184541,487.1381719806392,481.800028248941,,,2958146.1,1.1885076477883505,16.41282059536693,,15.350187364649843
2020-02-20 05:30:00,490.8,504.0,490.8,495.0,1385523,487.6453866915657,484.2000231127699,,,2871125.2,1.3306038894575156,16.262961986859466,,15.199979538933684
2020-02-24 05:30:00,489.0,501.0,483.5,486.45,947108,487.56826496952925,484.60910981953896,,,2675659.2,-2.1128886205855735,16.35694570705037,,15.58369222267697
2020-02-25 05:30:00,487.15,489.9,475.0,481.05,1146861,487.1477317456887,483.9619989432591,,,2671219.85,-1.7864434463046086,16.24675549329072,,15.469650409070535
2020-02-26 05:30:00,479.45,489.05,470.7,475.65,1099701,486.4059426008056,482.45072640812106,,,2659792.45,-2.8988465856895074,16.40516023122827,,15.950035517606423
2020-02-27 05:30:00,474.1,486.0,466.25,481.25,1433878,486.07330114268916,482.2324125157354,,,2654632.3,-2.2247054043071923,16.656099928601694,,16.583722219995167
2020-02-28 05:30:00,475.0,478.0,453.7,471.4,2859332,485.1266365528383,480.26288296741984,,,2744940.8,-2.097611630321916,17.470465163278664,,18.41229915778858
2020-03-02 05:30:00,476.0,484.55,448.2,455.5,2033942,483.2152406462036,475.7605406097071,,,2310732.7,-6.717182060208893,18.877112421754127,16.158974070195274,21.403093551756733
2020-03-03 05:30:00,456.0,462.9,448.0,455.65,1858745,481.4368380238679,472.10407868066943,,,1835280.05,-6.82956752888253,18.581701106785694,16.42182159681619,20.31888888339541
2020-03-04 05:30:00,458.0,460.75,441.5,445.25,2156241,479.10220331265066,467.2215189205477,,,1701591.55,-12.092793682132285,18.631199868978282,16.640707642349984,20.14069201204301
2020-03-05 05:30:00,445.5,447.5,430.75,432.7,3897680,476.10851277635066,460.9448791168117,,,1692262.5,-14.764109130306313,18.49223203891586,16.862725478292887,19.57544788177976
2020-03-06 05:30:00,420.0,424.5,405.15,413.75,3850199,472.08538291981193,452.3639920046641,,,1654787.85,-20.42504086931436,19.15971578157953,17.09180790232171,20.904792318690866
2020-03-09 05:30:00,401.0,406.75,381.2,393.35,3436940,467.00568079595314,441.6341752765434,,,1717397.65,-25.254156769596193,20.144242428268786,17.33847382801889,22.84596742574846
2020-03-11 05:30:00,393.35,408.7,370.3,404.75,2485701,462.9891852607304,434.92796158989916,479.895,,1796269.7,-23.14630209816766,21.483696513282638,17.639698916036085,25.438648063615215
2020-03-12 05:30:00,384.0,389.95,361.95,371.95,3709092,457.1156894374575,423.4774231190084,475.661862745098,,1912807.25,-29.421252371916506,23.044674718997904,17.990636648430137,28.33252471279149
2020-03-13 05:30:00,347.0,396.8,320.3,382.9,3358362,452.3275804414925,416.0997098246432,472.0241426374471,,2017683.7,-26.60532873298832,26.95213501307294,18.464480380125345,36.361172449413154
2020-03-16 05:30:00,372.0,391.5,355.05,359.65,1945935,446.3483817033317,405.83612622016256,467.61731351441,,2053607.9,-29.611507975340057,27.64525002969009,18.94584445038802,36.37597817098599
2020-03-17 05:30:00,362.0,365.6,330.5,335.6,2214481,439.2033248192458,393.0659214528602,462.44016396482533,,2132939.85,-25.645286363132826,28.188426479051877,19.27740706465692,36.16330161822645
2020-03-18 05:30:00,334.0,336.9,287.35,301.35,3549571,430.30956192768156,376.390299370522,456.1229026328714,,2270665.1,-32.485717486277586,29.742668025081358,19.638838276723217,38.39453625342862
2020-03-19 05:30:00,287.7,296.65,260.0,281.55,3768797,420.7121708355731,359.1466085758816,449.2769064511902,,2416131.5,-40.127591706539064,30.586081180229,19.999721392756676,38.887135297818
2020-03-20 05:30:00,288.0,313.0,282.1,304.2,4381098,413.19525658811676,349.15631610753945,443.5876160021239,,2575959.35,-36.26649905719673,30.64877800023856,20.38125291229385,37.64756713182079
2020-03-23 05:30:00,280.0,291.15,231.65,238.8,2275403,401.94394971146414,329.0915313607141,435.55672910007985,,2620453.35,-51.0655737704918,33.686183074110616,20.85288852808297,43.46481767318755
2020-03-24 05:30:00,249.0,262.65,226.1,254.45,4287147,392.428211020402,315.52034384058425,428.4545044294885,,2787455.3,-48.64783047426842,33.89356012730914,21.328270395334297,42.31231860807279
2020-03-25 05:30:00,247.0,330.75,246.15,320.45,5002058,387.7844554706987,316.416644960478,424.2190336675478,,2980215.15,-33.79816134696829,37.561745919416936,21.93760087869123,49.360415605919705
2020-03-26 05:30:00,312.6,368.0,312.6,329.3,4759122,384.0112647951698,318.759073149482,420.49671862176166,,3163186.2,-31.708834508502694,38.85101688114458,22.59733455349212,50.367030869346
2020-03-27 05:30:00,335.0,351.3,304.35,318.4,5097653,379.778279969675,318.69378712230343,416.4929257346338,,3346374.95,-33.71499947954617,39.43588053671577,23.29723449306881,49.79751730181835
2020-03-30 05:30:00,305.0,337.85,300.4,333.6,3291921,376.7990361006637,321.404007645521,413.24222276464815,,3368004.4,-30.369442705072014,39.29258386974166,24.014781696270276,47.73957238875657
2020-03-31 05:30:00,338.0,360.9,333.75,355.7,2771347,375.43780796513704,327.6396426190626,410.9856650091717,,3404874.65,-26.095990027010185,38.42785656586489,24.731440768392023,44.33294200364579
2020-04-01 05:30:00,351.0,367.95,340.35,342.6,1781590,373.3192397093218,330.35970759741485,408.3038742244983,,3401016.9,-27.78246205733558,37.64764001648544,25.428897678291403,41.54409446787707
2020-04-03 05:30:00,341.5,353.8,325.65,338.9,3435594,371.098643599043,331.9124880342485,405.58215366667486,,3464984.55,-28.176327222634324,36.963703512264026,26.124976440488524,39.31172946838912
2020-04-07 05:30:00,346.85,360.35,337.4,357.25,3060156,370.2051827216854,336.51930839165783,403.68677509151115,,3423108.35,-27.024818711061183,35.955147451744104,26.7763873357011,36.584758349406265
2020-04-08 05:30:00,360.0,368.55,334.4,340.65,3970133,368.2983967396412,337.2703432295382,401.21474469576566,,3429105.05,-31.181818181818187,35.82530250854757,27.4284653530907,36.17896328132359
2020-04-09 05:30:00,349.0,354.65,334.05,342.55,3956917,366.63720985321277,338.2302808241676,398.9141664724023,,3455103.9,-29.581663069174624,34.730689991322244,28.040923495899765,33.58245868432177
2020-04-13 05:30:00,339.7,345.4,324.0,342.5,2574306,365.0799705078442,339.00659340159166,396.70184621858266,,3459534.15,-28.801579877351625,33.77273547115538,28.625122828495254,31.552041920003774
2020-04-15 05:30:00,344.5,355.6,325.25,328.95,2874352,362.7490046686285,337.1781218740295,394.0449110727559,,3417797.15,-30.842005676442763,33.526881114603384,29.195846857941092,31.351701025777768
2020-04-16 05:30:00,325.0,342.9,317.0,334.85,4089522,360.94906888355575,336.7548269878423,391.7235420110792,,3454355.15,-30.420779220779217,32.979263588168074,29.73995231325997,30.44308201788023
2020-04-17 05:30:00,345.05,372.65,343.5,369.95,5684533,361.52977411687476,342.79031299005277,390.86967761848786,,3641285.05,-21.52100127280441,33.32526832472631,30.26844575197489,31.669237455495722
2020-04-20 05:30:00,380.0,389.9,372.3,378.3,7660781,362.6117241738506,349.24661971913406,390.3767490844295,,3913600.05,-16.948408342480793,32.36560021878237,30.718062011875833,29.716027973115626
2020-04-21 05:30:00,369.35,375.0,357.05,370.4,2670354,363.11419358198924,353.09268886110965,389.59334715954986,,3869639.2,-18.709535827938105,31.568317878308477,31.150949237593256,28.30502136056044
2020-04-22 05:30:00,368.0,372.0,356.2,369.35,2581168,363.51650367347384,356.0485636136351,388.79949040819497,,3810257.75,-17.04660303200448,30.437649483421406,31.544497558074696,26.220848733087422
2020-04-23 05:30:00,371.95,386.9,359.8,361.3,2648105,363.3735034364756,357.0033702293378,387.72107901963835,,3723608.1,-16.501039981511433,30.198389237367355,31.93470279802308,26.367374084888972
2020-04-24 05:30:00,348.0,356.8,329.4,336.55,6324162,361.6429548276707,353.2845756421855,385.7143700384761,,3926046.05,-18.65861027190332,30.320338332556133,32.3067235497223,27.289479141680175
2020-04-27 05:30:00,346.2,384.5,346.2,377.5,13869760,362.66599000007903,357.687380070879,385.3922378801045,,4405176.7,-4.029490275835778,31.583499781025335,32.68803212814752,30.732901580105654
2020-04-28 05:30:00,380.0,386.45,367.4,384.05,4346832,364.04560354846103,362.4805836943555,385.3396011004926,,4372415.4,-5.114268066707838,30.685675840210983,32.99476477237847,28.78575023511837
2020-04-29 05:30:00,386.75,405.3,376.35,402.4,6376398,366.5200807388829,369.7386593862908,386.0086363514536,,4453279.2,8.186584218308912,30.56136807404211,33.2453212175466,28.813125208604234
2020-04-30 05:30:00,405.9,416.1,405.1,411.95,3287882,369.45104327185817,377.41344858878335,387.025944729828,,4362790.65,7.586837294332738,29.35400008023896,33.32538338645214,26.29427003549243
2020-05-04 05:30:00,391.25,399.6,387.35,391.4,3032638,370.86710499625445,379.9564579362773,387.19747630905044,,4349826.5,8.828027248714033,29.013647404746916,33.370996632287365,26.01189160546804
2020-05-05 05:30:00,392.05,400.8,371.0,374.95,2481871,371.1305175771413,379.0461928569541,386.7171831204602,,4335352.7,11.725268176400473,29.06993542128899,33.40038026369527,26.643243173689502
