datetime,open,high,low,close,volume,ema_30,ema_10,ema_50,ema_200,volume_20_sma,return_30,atr_14,atr_30_ma,atr_6
2020-01-01 05:30:00,11.0,11.2,10.6,10.95,534519,,,,,,,,,
2020-01-02 05:30:00,11.0,11.35,10.8,11.3,460234,,,,,,,,,
2020-01-03 05:30:00,11.5,11.85,10.9,11.85,565432,,,,,,,,,
2020-01-06 05:30:00,11.85,12.25,11.85,12.1,380931,,,,,,,,,
2020-01-07 05:30:00,12.4,12.4,11.85,11.95,274168,,,,,,,,,
2020-01-08 05:30:00,11.5,11.8,11.4,11.4,226266,,,,,,,,,
2020-01-09 05:30:00,11.75,11.75,11.0,11.4,261919,,,,,,,,,0.6267039412200702
2020-01-10 05:30:00,11.5,11.5,11.1,11.25,211933,,,,,,,,,0.574293026643741
2020-01-13 05:30:00,11.05,11.25,10.7,10.75,423825,,,,,,,,,0.5690172002752545
2020-01-14 05:30:00,10.25,10.4,10.25,10.25,3059049,,11.32,,,,,,,0.5547490753665643
2020-01-15 05:30:00,9.75,10.0,9.75,9.75,1141532,,11.034545454545455,,,,,,,0.5438666583722139
2020-01-16 05:30:00,9.3,9.5,9.3,9.3,377679,,10.719173553719008,,,,,,,0.5257892076270438
2020-01-17 05:30:00,8.85,8.9,8.85,8.85,438277,,10.379323816679188,,,,,,,0.5115619966302178
2020-01-20 05:30:00,8.45,8.75,8.45,8.45,1251513,,10.028537668192063,,,,,,,0.4910513234490294
2020-01-21 05:30:00,8.05,8.05,8.05,8.05,224135,,9.668803546702598,,,,,0.5048623205398819,,0.47459432367830506
2020-01-22 05:30:00,7.65,8.45,7.65,8.45,2314442,,9.44720290184758,,,,,0.5362812006623482,,0.5325930368940073
2020-01-23 05:30:00,8.85,8.85,8.85,8.85,131462,,9.33862055605711,,,,,0.5222643464292414,,0.5092305708496276
2020-01-24 05:30:00,9.25,9.25,8.9,9.25,784097,,9.32250772768309,,,,,0.5100722817357651,,0.4901661818487733
2020-01-27 05:30:00,9.7,9.7,9.25,9.7,276189,,9.391142686286164,,,,,0.5042467468171802,,0.48321055775504745
2020-01-28 05:30:00,10.15,10.15,10.15,10.15,225291,,9.529116743325044,,,678144.65,,0.4991171896448078,,0.4774966134009387
2020-01-29 05:30:00,10.65,10.65,10.15,10.6,667168,,9.723822789993218,,,684777.1,,0.4991987806508651,,0.4813476279016283
2020-01-30 05:30:00,10.9,10.9,10.1,10.1,384312,,9.792218646358087,,,680981.0,,0.5264277723604358,,0.5356364162932304
2020-01-31 05:30:00,9.6,10.1,9.6,9.6,375365,,9.757269801565707,,,671477.65,,0.5240803095726987,,0.5295874429222429
2020-02-01 05:30:00,9.15,9.5,9.15,9.15,118072,,9.646857110371942,,,658334.7,,0.5176126004168123,,0.5161195724283375
2020-02-03 05:30:00,8.7,8.7,8.7,8.7,91861,,9.474701272122497,,,649219.35,,0.5118018300597499,,0.5049592567941109
2020-02-04 05:30:00,8.3,9.1,8.3,9.1,261102,,9.406573768100223,,,650961.15,,0.5362158581228735,,0.5546536401396898
2020-02-05 05:30:00,9.55,9.55,9.1,9.2,302334,,9.369014901172909,,,652981.9,,0.5290080343299574,,0.5370576571320124
2020-02-06 05:30:00,9.65,9.65,9.1,9.65,226377,,9.420103100959652,,,653704.1,,0.5307418988241507,,0.5392305318935566
2020-02-07 05:30:00,9.7,9.95,9.2,9.25,321651,,9.389175264421533,,,648595.4,,0.548651848898032,,0.5745731762671465
2020-02-10 05:30:00,9.7,9.7,8.85,9.05,157999,9.946666666666665,9.32750703452671,,,503542.9,,0.5730173824027637,,0.6207108852012106
2020-02-11 05:30:00,9.3,9.45,8.6,8.6,388712,9.859784946236559,9.195233028249126,,,465901.9,-21.461187214611865,0.5952036985308693,,0.659087407218453
2020-02-12 05:30:00,8.9,8.95,8.5,8.65,231741,9.781734304543878,9.096099750385648,,,458605.0,-23.45132743362832,0.5836728669785847,,0.6241167379771463
2020-02-13 05:30:00,9.0,9.05,8.5,9.05,247319,9.734525639734596,9.087717977588257,,,449057.1,-23.62869198312235,0.5810200340320999,,0.6117277041939506
2020-02-14 05:30:00,9.35,9.5,8.8,8.95,420418,9.683911082332365,9.062678345299483,,,407502.35,-26.033057851239672,0.5903251450683727,,0.6264757079009856
2020-02-17 05:30:00,8.85,8.85,8.55,8.75,316923,9.623658754439955,9.005827737063214,,,412141.75,-26.77824267782426,0.5755405367069671,,0.5886529159007384
2020-02-18 05:30:00,8.65,8.7,8.35,8.35,376357,9.541487221895443,8.886586330324446,,,315237.5,-26.754385964912288,0.561989134838867,,0.5571574414823811
2020-02-19 05:30:00,8.35,8.75,8.35,8.45,762927,9.471068691450576,8.807206997538183,,,346810.75,-25.877192982456155,0.5495556118956311,,0.5309275285817507
2020-02-20 05:30:00,8.45,8.85,8.1,8.35,299658,9.398741679098926,8.72407845253124,,,322588.8,-25.77777777777778,0.5648592607137419,,0.5674825846714352
2020-02-24 05:30:00,8.2,8.5,8.05,8.05,356190,9.311726086898997,8.601518733889197,,,326588.85,-25.116279069767433,0.5561328509303847,,0.5478829512679677
2020-02-25 05:30:00,8.05,8.15,7.65,7.65,554334,9.204517952260353,8.428515327727524,,,343041.0,-25.365853658536587,0.5518874690928693,,0.5398959383661003
2020-02-26 05:30:00,7.3,7.7,7.3,7.35,759621,9.084871632759686,8.232421631777065,,,347663.65,-24.615384615384617,0.5404481453904165,,0.5165640741551167
2020-02-27 05:30:00,7.35,7.35,7.0,7.0,817644,8.950363785484868,8.008344971453962,,,369330.25,-24.731182795698924,0.5261601665114908,,0.48878764640774336
2020-02-28 05:30:00,6.7,7.05,6.65,7.0,490066,8.824533863840683,7.8250095220986955,,,375065.3,-20.903954802259882,0.5167291589811612,,0.47398271023530913
2020-03-02 05:30:00,7.35,7.35,6.7,6.8,533893,8.693918775850962,7.638644154444386,,,395856.35,-19.526627218934912,0.5266586972232392,0.5397927726120754,0.5033304805042218
2020-03-03 05:30:00,6.9,7.0,6.5,6.5,584778,8.552375629021869,7.4316179445454065,,,420502.2,-19.254658385093173,0.524678546810848,0.5404533134877741,0.5027752182306862
2020-03-04 05:30:00,6.3,6.4,6.2,6.2,328420,8.400609459407555,7.207687409173515,,,423868.1,-26.627218934911234,0.5080373252387513,0.5395118509736544,0.4689701052410873
2020-03-05 05:30:00,5.95,6.4,5.95,6.0,705239,8.245731429768359,6.988107880232875,,,444013.35,-32.20338983050846,0.5037499970903411,0.5388947059956909,0.46580770045766384
2020-03-06 05:30:00,6.0,6.0,5.7,5.7,327488,8.08149069236395,6.753906447463261,,,449068.9,-38.37837837837837,0.4887352814109504,0.5381834726515304,0.4381678354304087
2020-03-09 05:30:00,5.5,5.7,5.45,5.45,666698,7.911717099308212,6.516832547924486,,,466321.25,-43.81443298969071,0.4711821628796349,0.5370813198536123,0.4068015663107363
2020-03-11 05:30:00,5.45,5.55,5.2,5.25,931343,7.739993415481876,6.286499357392762,8.93,,504988.45,-48.275862068965516,0.4622908340776306,0.5358537746680397,0.39733339010168406
2020-03-12 05:30:00,5.0,5.5,5.0,5.0,2690904,7.56321964674111,6.05259038332135,8.775882352941176,,620098.05,-52.83018867924528,0.4650522502958412,0.534715556989539,0.4144463722083468
2020-03-13 05:30:00,4.9,5.25,4.75,5.15,1482634,7.40752805662878,5.8884830408992865,8.633690888119952,,682642.7,-49.00990099009901,0.4676068497416106,0.5327548595689113,0.4287066159938799
2020-03-16 05:30:00,5.25,5.4,5.15,5.4,267242,7.27801011749144,5.7996679425539615,8.506879480742699,,683638.85,-43.749999999999986,0.45172679927950554,0.5303430758924716,0.3989199070038378
2020-03-17 05:30:00,5.65,5.65,5.55,5.65,1741604,7.172977206685541,5.772455589362332,8.394844991301808,,749698.15,-38.25136612021858,0.43702835238186877,0.5276569342913068,0.37409834408135095
2020-03-18 05:30:00,5.9,5.9,5.65,5.85,1730982,7.087623838512281,5.786554573114635,8.295047148505658,,820401.1,-32.758620689655174,0.42342040185929686,0.5247108866846252,0.35341419063373564
2020-03-19 05:30:00,6.0,6.1,5.6,5.6,644033,6.99164810699536,5.752635559821064,8.189359025034848,,833784.9,-38.46153846153846,0.42898483653105024,0.5211365192982309,0.37784623778661763
2020-03-20 05:30:00,5.8,5.85,5.4,5.85,1223050,6.917993390415014,5.770338185308143,8.097619455425638,,856791.05,-36.41304347826087,0.43050996122023505,0.5178532501945736,0.3898723073839908
2020-03-23 05:30:00,5.8,5.8,5.6,5.6,208644,6.832961558775336,5.739367606161208,7.999673594428555,,852240.35,-41.96891191709845,0.4174248566355069,0.5140760154549521,0.36655954122454154
2020-03-24 05:30:00,5.6,5.85,5.35,5.5,616761,6.746964038854347,5.695846223222806,7.9016471789607685,,865268.9,-40.54054054054054,0.4234043554447949,0.5099010990065109,0.38880018606229716
2020-03-25 05:30:00,5.5,5.5,5.25,5.25,392008,6.65038571376697,5.614783273545932,7.797661015079955,,857152.6,-41.988950276243095,0.4108600041842998,0.5044958530658954,0.365666329050382
2020-03-26 05:30:00,5.2,5.2,5.0,5.05,754720,6.547135022556199,5.512095405628489,7.689909602723879,,856907.55,-41.279069767441854,0.3992337468520897,0.4979635213432694,0.34638826541396284
2020-03-27 05:30:00,5.1,5.3,5.0,5.1,393434,6.453771472713863,5.43716896824149,7.588344520264119,,835697.05,-41.04046242774567,0.3920676358615852,0.4915766803060361,0.33865677350257084
2020-03-30 05:30:00,5.1,5.25,4.85,4.9,436366,6.353528151893615,5.339501883106673,7.4829192449596444,,833012.05,-45.85635359116023,0.39264001739272186,0.48529734641805683,0.3488807705892234
2020-03-31 05:30:00,5.1,5.1,5.0,5.05,1027872,6.269429561448867,5.286865177087278,7.3875106471180905,,857711.0,-43.575418994413404,0.37874967610613064,0.4782448307859821,0.32406705398099594
2020-04-01 05:30:00,5.05,5.3,5.05,5.3,361846,6.206885718774746,5.289253326707772,7.305647484486009,,846564.4,-39.42857142857144,0.36947243573873173,0.4713758940870409,0.3117224393321469
2020-04-03 05:30:00,5.55,5.55,5.3,5.55,278281,6.164505994982828,5.336661812760904,7.236798563525774,,844057.45,-33.532934131736525,0.360869081652018,0.46467189231414596,0.3014352927408968
