datetime,open,high,low,close,volume,ema_30,volume_20_sma,return_30,atr_14,atr_30_ma
2020-01-01,459.6,465.95,456.85,463.2,2401867,,,,,
2020-01-03,461.0,471.9,457.2,460.2,2784106,,,,,
2020-01-05,458.4,458.95,442.0,443.85,2195651,,,,,
2020-01-07,446.5,454.95,445.4,450.5,2876762,,,,,
2020-01-09,456.0,465.4,454.25,457.7,3495817,,,,,
2020-01-13,460.0,481.55,456.65,480.8,5899230,,,,,
2020-01-15,483.9,488.3,474.85,475.75,6050057,,,,,
2020-01-17,477.4,489.95,475.95,486.25,2643898,,,,,
2020-01-19,485.0,488.35,477.05,482.05,1732416,,,,,
2020-01-21,481.0,510.9,472.0,498.0,11624822,,,,,
2020-01-23,498.75,504.0,487.35,501.25,6732261,,,,,
2020-01-27,499.6,518.0,498.2,501.5,7565076,,,,,
2020-01-29,505.4,511.15,465.85,478.0,14437901,,,,,
2020-01-31,480.65,487.0,460.2,465.4,4275838,,,,,
2020-02-02,465.35,479.0,465.0,475.45,1428070,,,,21.46687110659695,
2020-02-04,476.0,510.9,476.0,510.5,7973287,,,,22.955445019770217,
2020-02-06,508.85,553.55,506.1,542.8,21666654,,,,25.474769805536926,
2020-02-10,548.2,555.95,534.7,548.55,9546297,,,,25.05348045759148,
2020-02-12,548.55,552.8,525.1,525.1,8303746,,,,25.31012780910766,
2020-02-14,528.35,532.95,512.4,514.05,4637007,,6413538.15,,24.86001145785607,
2020-02-16,515.05,519.0,492.2,493.15,3729925,,6479941.05,,25.039308875429743,
2020-02-18,490.0,607.7,482.3,604.4,33069431,,7994207.3,,34.12411389221355,
2020-02-20,612.05,617.55,590.35,598.6,14550467,,8611948.1,,33.509075307865864,
2020-02-24,539.8,539.8,489.4,504.05,23294369,,9632828.45,,40.11740199376345,
2020-02-26,507.4,521.8,504.0,518.5,12680861,,10092080.65,,38.19939710780196,
2020-02-28,513.3,513.6,496.9,505.3,4557772,,10025007.75,,36.793218342319754,
2020-03-01,512.5,519.45,490.0,494.25,2593021,,9852155.95,,36.17931012361458,
2020-03-03,498.65,529.2,498.25,521.95,8595471,,10149734.6,,36.07777331619071,
