datetime,open,high,low,close,volume,ema_30,volume_20_sma,return_30,atr_14,atr_30_ma
2020-01-01,7377.0,7569.9,6895.55,6932.0,16437907,,,,,
2020-02-01,6915.0,7231.6,6103.2,6294.0,18513280,,,,,
2020-03-01,6400.95,6480.0,4030.0,4288.3,28252616,,,,,
2020-04-01,4290.0,5602.95,4001.1,5343.0,34442482,,,,,
2020-05-01,5096.0,5666.75,4637.5,5581.0,42606521,,,,,
2020-06-01,5690.0,6007.2,5201.0,5830.15,35969120,,,,,
2020-07-01,5838.3,6393.65,5750.0,6260.0,30092928,,,,,
2020-08-01,6380.0,7175.7,6125.05,6815.75,26084329,,,,,
2020-09-01,6860.45,7349.9,6270.15,6733.0,27285234,,,,,
2020-10-01,6838.2,7332.0,6745.0,6930.05,21259921,,,,,
2020-11-01,7044.9,7252.35,6753.1,6985.0,23870846,,,,,
2020-12-01,7141.8,8013.15,6975.2,7654.0,25354778,,,,,
2021-01-01,7654.0,8329.0,7170.0,7222.0,23439132,,,,,
2021-02-01,7265.2,7799.0,6822.2,6845.65,24889592,,,,,
2021-03-01,6977.0,7387.0,6740.0,6864.75,19377786,,,,983.8269899970079,
2021-04-01,6950.0,6991.5,6415.0,6437.4,16654111,,,,940.4649974084255,
2021-05-01,6430.0,7100.0,6400.0,7076.0,12625712,,,,915.7325853042112,
2021-06-01,7107.55,7698.0,6821.0,7539.9,14750558,,,,911.8702149602302,
2021-07-01,7500.0,7690.0,6936.0,6994.0,10596736,,,,896.5606841203555,
2021-08-01,7100.0,7248.6,6591.0,6836.3,13039240,,23277141.45,,873.9646288163274,
2021-09-01,6799.95,7521.55,6702.35,7320.05,18682718,,23389382.0,,868.9031780356457,
2021-10-01,7220.0,7814.8,7090.0,7456.05,14649538,,23196194.9,,855.8587354348294,
2021-11-01,7401.0,8368.0,6990.7,7058.0,18087900,,22687959.1,,902.1760696339786,
2021-12-01,7191.0,7640.0,7021.0,7420.0,13459276,,21638798.8,,877.4528946248049,
2022-01-01,7420.0,8971.65,7420.0,8584.95,17351874,,20376066.45,,935.394824539948,
2022-02-01,8693.0,9050.0,8114.1,8304.9,14747921,,19315006.5,,935.4376192872604,
2022-03-01,8197.7,8199.0,6536.55,7563.25,25863961,,19103558.15,,1005.0708144537432,
2022-04-01,7574.0,8067.5,7350.0,7681.0,11768802,,18387781.8,,981.3184497355056,
2022-05-01,7665.0,8100.0,7062.35,7999.7,14248563,,17735948.25,,985.9198544152454,
2022-06-01,7975.05,8634.6,7555.0,8440.0,18355206,6976.338333333333,17590712.5,,993.4943715232038,
2022-07-01,8440.0,8943.0,8305.6,8767.3,12650784,7091.884247311828,17029709.4,26.47576457010963,964.9712014896928,
