datetime,open,high,low,close,volume
2020-01-01 05:30:00,942.0,943.25,935.2,937.85,636680
2020-01-02 05:30:00,937.85,953.1,937.85,950.56,1578910
2020-01-03 05:30:00,946.5,950.46,932.4,934.59,1824790
2020-01-06 05:30:00,933.9,933.9,902.2,904.27,2442890
2020-01-07 05:30:00,912.5,926.5,906.51,909.57,2426760
2020-01-08 05:30:00,897.1,916.69,896.16,914.55,2697180
2020-01-09 05:30:00,949.99,949.99,920.9,939.53,2141970
2020-01-10 05:30:00,937.52,943.49,933.83,937.23,1393930
2020-01-13 05:30:00,939.98,946.8,936.5,945.53,1507130
2020-01-14 05:30:00,944.6,957.98,940.53,955.49,1628990
2020-01-15 05:30:00,953.99,961.9,950.16,958.92,1372300
2020-01-16 05:30:00,959.0,964.0,956.51,962.22,1357820
2020-01-17 05:30:00,961.4,974.03,960.1,971.5,2841290
2020-01-20 05:30:00,972.5,976.44,955.0,957.28,1841980
2020-01-21 05:30:00,958.4,962.5,950.82,953.43,1745070
2020-01-22 05:30:00,959.0,960.0,949.5,954.75,1395250
2020-01-23 05:30:00,954.75,959.6,948.42,953.42,1812800
2020-01-24 05:30:00,951.92,965.0,948.01,963.38,1239780
2020-01-27 05:30:00,959.0,964.89,953.5,955.76,1131280
2020-01-28 05:30:00,955.76,971.0,953.0,963.13,1904690
2020-01-29 05:30:00,964.9,992.9,964.9,989.43,5019130
2020-01-30 05:30:00,992.4,995.0,960.34,963.97,4128250
2020-01-31 05:30:00,970.8,970.8,941.0,944.14,3295410
2020-02-01 05:30:00,944.26,961.4,882.0,894.74,7148930
2020-02-03 05:30:00,895.5,923.5,888.5,908.62,5025510
2020-02-04 05:30:00,918.0,962.49,916.13,953.49,4636970
2020-02-05 05:30:00,954.0,968.4,945.77,959.14,3245400
2020-02-06 05:30:00,960.0,970.9,956.0,961.97,2713430
2020-02-07 05:30:00,961.0,967.37,956.11,962.33,1426260
2020-02-10 05:30:00,960.5,965.8,953.1,962.7,1435280
2020-02-11 05:30:00,964.35,981.0,964.35,973.16,1955790
2020-02-12 05:30:00,973.8,984.1,968.53,977.19,1885280
2020-02-13 05:30:00,975.8,979.5,968.9,971.72,1366300
2020-02-14 05:30:00,973.5,979.5,965.31,969.05,1392370
2020-02-17 05:30:00,969.98,978.53,951.46,952.89,1754010
2020-02-18 05:30:00,952.7,956.5,941.6,952.95,2663840
2020-02-19 05:30:00,958.0,978.0,958.0,975.87,2211320
2020-02-20 05:30:00,975.8,982.76,969.38,970.97,1670200
2020-02-24 05:30:00,968.0,968.0,944.83,946.69,1993290
2020-02-25 05:30:00,950.0,955.0,935.11,952.5,2220180
2020-02-26 05:30:00,945.5,949.49,936.0,938.7,1755170
2020-02-27 05:30:00,938.5,949.47,926.68,940.8,2075830
2020-02-28 05:30:00,927.05,928.66,882.51,905.08,5378520
2020-03-02 05:30:00,930.0,930.0,880.8,891.45,3090310
2020-03-03 05:30:00,900.0,911.67,868.0,896.37,5507290
2020-03-04 05:30:00,900.0,906.66,859.33,879.97,4402510
2020-03-05 05:30:00,887.0,897.0,876.11,887.99,3198530
2020-03-06 05:30:00,857.0,862.5,840.0,860.32,4086990
2020-03-09 05:30:00,843.9,845.0,816.0,820.71,3705080
2020-03-11 05:30:00,818.0,839.71,812.81,825.4,3723530
2020-03-12 05:30:00,790.0,798.2,740.0,743.81,6192010
2020-03-13 05:30:00,680.0,788.39,652.42,774.2,5956730
2020-03-16 05:30:00,745.0,756.65,720.0,749.56,5622460
2020-03-17 05:30:00,750.1,752.2,695.68,701.75,4476120
2020-03-18 05:30:00,715.0,720.0,625.74,631.02,6454980
2020-03-19 05:30:00,586.5,620.59,544.27,578.55,8166380
2020-03-20 05:30:00,572.52,639.2,570.0,623.3,6574700
2020-03-23 05:30:00,564.0,589.04,444.9,462.11,6880280
2020-03-24 05:30:00,490.0,508.0,416.03,449.78,15587860
2020-03-25 05:30:00,445.0,492.0,440.01,483.03,7972730
2020-03-26 05:30:00,497.5,555.48,482.52,514.73,10191240
2020-03-27 05:30:00,547.7,566.0,467.5,489.06,12918190
2020-03-30 05:30:00,470.0,477.96,455.5,466.12,7509120
2020-03-31 05:30:00,481.0,487.96,443.0,459.12,11561790
2020-04-01 05:30:00,456.0,466.77,446.0,450.19,7577720
2020-04-03 05:30:00,456.0,464.6,443.0,451.08,7223160
2020-04-07 05:30:00,462.0,481.88,432.91,472.49,11307380
2020-04-08 05:30:00,457.5,495.0,453.78,460.85,11130570
2020-04-09 05:30:00,470.5,484.8,466.2,482.03,8642220
2020-04-13 05:30:00,484.4,484.4,446.94,449.14,8917090
2020-04-15 05:30:00,455.1,466.43,448.0,459.91,9830710
2020-04-16 05:30:00,457.0,476.0,450.88,469.96,7473540
2020-04-17 05:30:00,487.6,513.6,485.51,499.97,13522230
2020-04-20 05:30:00,508.58,509.0,472.05,488.23,9031570
2020-04-21 05:30:00,474.9,474.9,457.5,459.51,6709440
2020-04-22 05:30:00,458.5,481.57,448.5,477.58,7921580
2020-04-23 05:30:00,480.0,485.8,470.51,472.96,6918380
2020-04-24 05:30:00,467.5,467.5,436.5,438.98,10220430
2020-04-27 05:30:00,443.02,467.0,428.8,461.75,11338880
2020-04-28 05:30:00,469.1,491.0,458.12,486.18,15204280
2020-04-29 05:30:00,486.51,507.0,482.24,499.87,15235280
2020-04-30 05:30:00,510.8,517.5,505.09,510.44,10644090
2020-05-04 05:30:00,492.2,493.99,472.0,476.24,8107090
2020-05-05 05:30:00,489.0,492.0,461.0,462.92,8158890
2020-05-06 05:30:00,464.7,478.98,454.2,469.29,12628300
2020-05-07 05:30:00,467.8,479.6,464.0,467.34,6454310
2020-05-08 05:30:00,476.8,477.84,457.74,460.1,4885870
2020-05-11 05:30:00,468.73,471.77,454.01,455.8,5852300
2020-05-12 05:30:00,452.8,471.58,445.55,466.82,10188930
2020-05-13 05:30:00,494.8,505.0,477.81,481.64,6987550
2020-05-14 05:30:00,477.0,493.79,472.0,479.03,7928680
2020-05-15 05:30:00,479.2,483.37,470.1,472.33,3951240
2020-05-18 05:30:00,472.46,473.91,445.1,446.55,6469420
2020-05-19 05:30:00,452.0,459.5,443.33,453.55,5741510
