datetime,open,high,low,close,volume
2020-01-01 05:30:00,482.5,484.8,479.55,480.95,613516
2020-01-02 05:30:00,482.25,487.35,480.6,486.45,880457
2020-01-03 05:30:00,486.95,488.25,481.65,483.2,861600
2020-01-06 05:30:00,479.1,483.0,472.9,475.5,1271737
2020-01-07 05:30:00,476.2,484.8,475.0,476.7,1000612
2020-01-08 05:30:00,471.0,483.35,471.0,482.05,1162792
2020-01-09 05:30:00,487.5,487.5,478.0,483.8,1141789
2020-01-10 05:30:00,485.8,494.5,483.95,488.5,2164395
2020-01-13 05:30:00,490.9,497.9,486.9,496.95,1402916
2020-01-14 05:30:00,498.7,498.7,488.6,489.8,1244319
2020-01-15 05:30:00,489.1,491.35,485.6,489.85,679224
2020-01-16 05:30:00,491.8,494.65,488.2,492.2,1064498
2020-01-17 05:30:00,490.1,492.7,480.6,481.5,1776007
2020-01-20 05:30:00,481.95,493.9,481.5,488.3,1480886
2020-01-21 05:30:00,488.15,497.0,478.2,489.05,5575263
2020-01-22 05:30:00,492.0,512.0,488.45,506.5,6728623
2020-01-23 05:30:00,509.0,514.65,504.85,507.65,2950113
2020-01-24 05:30:00,505.5,521.8,505.4,519.95,3125941
2020-01-27 05:30:00,521.0,533.35,516.35,526.25,4856428
2020-01-28 05:30:00,527.9,533.9,524.3,526.65,1235648
2020-01-29 05:30:00,530.85,533.1,519.9,527.0,1328249
2020-01-30 05:30:00,527.95,528.45,513.5,521.7,1537081
2020-01-31 05:30:00,525.15,526.85,508.85,510.95,1053162
2020-02-01 05:30:00,510.95,514.9,444.0,451.35,10718104
2020-02-03 05:30:00,451.0,462.9,437.0,446.35,11367798
2020-02-04 05:30:00,448.4,474.45,445.4,470.25,4830011
2020-02-05 05:30:00,469.9,482.0,468.9,477.3,4084261
2020-02-06 05:30:00,480.2,500.55,480.0,488.0,4599692
2020-02-07 05:30:00,489.9,505.15,484.45,495.5,2184744
2020-02-10 05:30:00,495.2,495.5,480.2,484.05,908260
2020-02-11 05:30:00,487.0,490.5,474.0,482.2,1378341
2020-02-12 05:30:00,481.0,485.75,474.5,480.35,1260833
2020-02-13 05:30:00,480.0,481.5,471.6,479.1,1227451
2020-02-14 05:30:00,479.1,484.15,477.1,481.3,627842
2020-02-17 05:30:00,479.25,480.95,467.0,474.4,795066
2020-02-18 05:30:00,470.1,473.9,466.0,471.85,859469
2020-02-19 05:30:00,473.35,490.95,470.55,489.55,1184541
2020-02-20 05:30:00,490.8,504.0,490.8,495.0,1385523
2020-02-24 05:30:00,489.0,501.0,483.5,486.45,947108
2020-02-25 05:30:00,487.15,489.9,475.0,481.05,1146861
2020-02-26 05:30:00,479.45,489.05,470.7,475.65,1099701
2020-02-27 05:30:00,474.1,486.0,466.25,481.25,1433878
2020-02-28 05:30:00,475.0,478.0,453.7,471.4,2859332
2020-03-02 05:30:00,476.0,484.55,448.2,455.5,2033942
2020-03-03 05:30:00,456.0,462.9,448.0,455.65,1858745
2020-03-04 05:30:00,458.0,460.75,441.5,445.25,2156241
2020-03-05 05:30:00,445.5,447.5,430.75,432.7,3897680
2020-03-06 05:30:00,420.0,424.5,405.15,413.75,3850199
2020-03-09 05:30:00,401.0,406.75,381.2,393.35,3436940
2020-03-11 05:30:00,393.35,408.7,370.3,404.75,2485701
2020-03-12 05:30:00,384.0,389.95,361.95,371.95,3709092
2020-03-13 05:30:00,347.0,396.8,320.3,382.9,3358362
2020-03-16 05:30:00,372.0,391.5,355.05,359.65,1945935
2020-03-17 05:30:00,362.0,365.6,330.5,335.6,2214481
2020-03-18 05:30:00,334.0,336.9,287.35,301.35,3549571
2020-03-19 05:30:00,287.7,296.65,260.0,281.55,3768797
2020-03-20 05:30:00,288.0,313.0,282.1,304.2,4381098
2020-03-23 05:30:00,280.0,291.15,231.65,238.8,2275403
2020-03-24 05:30:00,249.0,262.65,226.1,254.45,4287147
2020-03-25 05:30:00,247.0,330.75,246.15,320.45,5002058
2020-03-26 05:30:00,312.6,368.0,312.6,329.3,4759122
2020-03-27 05:30:00,335.0,351.3,304.35,318.4,5097653
2020-03-30 05:30:00,305.0,337.85,300.4,333.6,3291921
2020-03-31 05:30:00,338.0,360.9,333.75,355.7,2771347
2020-04-01 05:30:00,351.0,367.95,340.35,342.6,1781590
2020-04-03 05:30:00,341.5,353.8,325.65,338.9,3435594
2020-04-07 05:30:00,346.85,360.35,337.4,357.25,3060156
2020-04-08 05:30:00,360.0,368.55,334.4,340.65,3970133
2020-04-09 05:30:00,349.0,354.65,334.05,342.55,3956917
2020-04-13 05:30:00,339.7,345.4,324.0,342.5,2574306
2020-04-15 05:30:00,344.5,355.6,325.25,328.95,2874352
2020-04-16 05:30:00,325.0,342.9,317.0,334.85,4089522
2020-04-17 05:30:00,345.05,372.65,343.5,369.95,5684533
2020-04-20 05:30:00,380.0,389.9,372.3,378.3,7660781
2020-04-21 05:30:00,369.35,375.0,357.05,370.4,2670354
2020-04-22 05:30:00,368.0,372.0,356.2,369.35,2581168
2020-04-23 05:30:00,371.95,386.9,359.8,361.3,2648105
2020-04-24 05:30:00,348.0,356.8,329.4,336.55,6324162
2020-04-27 05:30:00,346.2,384.5,346.2,377.5,13869760
2020-04-28 05:30:00,380.0,386.45,367.4,384.05,4346832
2020-04-29 05:30:00,386.75,405.3,376.35,402.4,6376398
2020-04-30 05:30:00,405.9,416.1,405.1,411.95,3287882
2020-05-04 05:30:00,391.25,399.6,387.35,391.4,3032638
2020-05-05 05:30:00,392.05,400.8,371.0,374.95,2481871
2020-05-06 05:30:00,374.9,403.35,370.95,394.55,4946436
2020-05-07 05:30:00,392.0,404.5,388.85,397.95,2427882
2020-05-08 05:30:00,400.1,413.0,398.0,400.1,2841396
2020-05-11 05:30:00,401.0,408.8,394.0,398.15,2520401
2020-05-12 05:30:00,397.0,405.45,391.05,399.15,1968126
2020-05-13 05:30:00,410.0,411.0,394.0,396.35,2490495
2020-05-14 05:30:00,396.0,401.85,382.45,384.2,1844584
2020-05-15 05:30:00,385.1,388.6,376.6,384.85,2220294
2020-05-18 05:30:00,383.1,384.0,356.75,358.85,2202813
2020-05-19 05:30:00,363.35,372.5,357.25,359.85,1631096
2020-05-20 05:30:00,361.1,368.25,360.1,364.05,3257659
2020-05-21 05:30:00,366.1,376.0,354.9,362.25,4500253
2020-05-22 05:30:00,362.25,369.35,336.7,345.05,4146071
2020-05-26 05:30:00,350.0,350.0,337.5,347.35,4502179
2020-05-27 05:30:00,349.4,355.4,342.1,353.9,4320826
2020-05-28 05:30:00,357.0,370.0,353.45,367.7,2687869
2020-05-29 05:30:00,369.05,397.0,365.45,393.1,5255281
2020-06-01 05:30:00,396.0,401.35,382.4,383.9,3421763
2020-06-02 05:30:00,387.95,389.35,379.05,380.4,1797460
2020-06-03 05:30:00,381.25,393.5,381.25,385.0,10639292
2020-06-04 05:30:00,387.25,392.65,380.15,382.65,4448808
2020-06-05 05:30:00,386.4,392.0,382.0,387.55,1765480
2020-06-08 05:30:00,390.6,405.5,389.95,397.85,5281131
2020-06-09 05:30:00,402.0,409.7,390.1,393.7,3525099
2020-06-10 05:30:00,395.0,403.45,393.05,396.95,2256020
2020-06-11 05:30:00,397.1,406.5,394.0,395.35,2589583
2020-06-12 05:30:00,380.0,403.5,380.0,400.95,2240478
2020-06-15 05:30:00,399.8,406.4,386.85,391.1,1891547
2020-06-16 05:30:00,396.0,405.4,388.4,395.45,2264468
2020-06-17 05:30:00,394.0,402.55,393.75,396.45,1444166
2020-06-18 05:30:00,395.5,399.4,390.95,394.4,2014504
2020-06-19 05:30:00,397.0,397.9,386.25,391.6,3459750
2020-06-22 05:30:00,419.0,419.0,399.35,407.0,3944304
2020-06-23 05:30:00,418.95,429.45,410.45,426.95,5202676
2020-06-24 05:30:00,430.45,441.45,428.15,430.65,4199691
2020-06-25 05:30:00,431.9,433.5,423.0,428.25,2475433
2020-06-26 05:30:00,429.5,434.75,420.15,423.35,1381754
2020-06-29 05:30:00,423.35,424.15,408.5,410.35,2637233
2020-06-30 05:30:00,413.0,428.0,412.0,425.8,2693892
2020-07-01 05:30:00,426.0,428.2,417.15,419.65,1337800
2020-07-02 05:30:00,421.7,426.95,420.5,425.4,824637
2020-07-03 05:30:00,429.0,443.55,427.0,433.5,3831136
2020-07-06 05:30:00,437.5,437.5,429.3,435.2,4221260
2020-07-07 05:30:00,437.0,442.6,432.0,433.65,1344236
2020-07-08 05:30:00,436.0,439.0,425.05,427.5,1113679
2020-07-09 05:30:00,427.5,435.5,427.0,433.25,1068182
2020-07-10 05:30:00,425.0,432.7,415.8,417.45,3885699
2020-07-13 05:30:00,420.0,425.25,419.0,423.75,1572733
2020-07-14 05:30:00,427.0,436.9,419.35,422.05,3868335
2020-07-15 05:30:00,425.85,432.4,419.1,420.9,1869516
2020-07-16 05:30:00,423.9,431.95,418.75,430.25,1134692
2020-07-17 05:30:00,435.0,443.8,429.35,440.35,3039454
2020-07-20 05:30:00,444.4,450.0,434.15,436.3,2819864
2020-07-21 05:30:00,441.5,446.25,423.6,442.9,5693601
2020-07-22 05:30:00,447.0,447.95,435.4,442.2,3571270
2020-07-23 05:30:00,443.65,452.65,443.0,450.8,4113950
2020-07-24 05:30:00,447.7,450.0,436.1,440.0,2303790
2020-07-27 05:30:00,440.1,461.0,434.45,457.75,3352089
2020-07-28 05:30:00,459.45,463.9,449.1,452.05,2637278
2020-07-29 05:30:00,450.25,453.45,445.0,449.25,1755877
2020-07-30 05:30:00,453.05,455.15,445.0,452.9,2280249
2020-07-31 05:30:00,454.3,460.65,449.6,452.25,2209106
2020-08-03 05:30:00,450.0,453.55,436.85,438.9,2153510
2020-08-04 05:30:00,440.0,456.2,438.3,453.95,2316514
2020-08-05 05:30:00,455.0,464.4,454.25,461.7,2112026
2020-08-06 05:30:00,461.7,475.0,461.7,471.6,2910502
2020-08-07 05:30:00,474.0,476.6,462.4,470.4,2461030
2020-08-10 05:30:00,473.0,486.15,470.6,482.25,2132929
2020-08-11 05:30:00,485.0,487.0,475.05,477.2,1498774
2020-08-12 05:30:00,473.95,482.45,470.1,477.45,2551006
2020-08-13 05:30:00,480.0,481.0,468.8,470.7,1788405
2020-08-14 05:30:00,468.8,471.5,455.5,458.95,1793998
2020-08-17 05:30:00,460.0,462.7,449.4,453.25,1248353
2020-08-18 05:30:00,451.05,456.9,450.05,453.85,1437852
2020-08-19 05:30:00,455.05,461.85,453.2,454.55,1728150
2020-08-20 05:30:00,450.0,452.85,438.05,439.1,2208998
2020-08-21 05:30:00,443.15,451.9,443.15,447.5,1828074
2020-08-24 05:30:00,448.8,455.95,442.35,443.6,1524566
2020-08-25 05:30:00,445.0,448.55,440.15,446.35,841304
2020-08-26 05:30:00,448.0,452.3,442.0,449.25,897471
2020-08-27 05:30:00,451.0,452.95,446.65,449.0,1525130
2020-08-28 05:30:00,449.1,460.5,449.1,451.3,1909653
2020-08-31 05:30:00,450.0,454.9,418.6,422.65,4213311
2020-09-01 05:30:00,423.0,435.8,422.2,430.25,1805675
2020-09-02 05:30:00,428.0,441.9,427.25,437.9,2262311
2020-09-03 05:30:00,437.7,445.0,436.0,438.65,1417938
2020-09-04 05:30:00,434.0,434.0,416.2,420.9,3290185
2020-09-07 05:30:00,421.0,431.6,420.05,424.85,2357282
2020-09-08 05:30:00,422.0,448.0,421.7,442.2,4886769
2020-09-09 05:30:00,434.8,441.85,430.15,434.4,2676841
2020-09-10 05:30:00,436.0,450.0,435.05,447.15,2205719
2020-09-11 05:30:00,449.4,452.7,435.2,439.15,2489984
2020-09-14 05:30:00,443.85,445.0,428.1,430.35,1630656
2020-09-15 05:30:00,432.65,436.0,424.75,427.4,1361796
2020-09-16 05:30:00,426.0,437.85,425.2,434.85,1136111
2020-09-17 05:30:00,433.8,437.3,425.1,426.5,840918
2020-09-18 05:30:00,427.2,430.6,417.65,421.75,1304148
2020-09-21 05:30:00,421.55,423.3,408.5,413.2,1210600
2020-09-22 05:30:00,414.0,415.6,399.55,403.25,1413911
2020-09-23 05:30:00,406.75,410.4,400.65,408.7,1264534
2020-09-24 05:30:00,407.0,415.35,403.3,414.25,2362163
2020-09-25 05:30:00,417.0,417.45,397.55,414.85,3499493
2020-09-28 05:30:00,417.3,424.45,414.5,420.45,1281552
2020-09-29 05:30:00,419.85,429.55,419.7,423.05,1582603
2020-09-30 05:30:00,421.25,426.7,411.6,420.9,1311729
2020-10-01 05:30:00,422.7,432.45,422.0,423.4,1064236
2020-10-05 05:30:00,425.0,426.95,416.4,420.1,2388551
2020-10-06 05:30:00,422.2,432.0,422.2,430.75,1358416
2020-10-07 05:30:00,432.0,442.55,431.4,433.65,3051892
2020-10-08 05:30:00,435.0,439.4,428.2,433.65,1460686
2020-10-09 05:30:00,435.8,435.8,425.4,429.55,1234329
2020-10-12 05:30:00,430.4,432.45,416.7,418.85,1381848
2020-10-13 05:30:00,418.0,422.2,408.5,415.55,2820407
2020-10-14 05:30:00,415.0,426.5,404.45,425.15,3084886
2020-10-15 05:30:00,424.75,429.0,414.05,418.8,1116653
2020-10-16 05:30:00,418.0,424.0,412.25,414.75,875597
2020-10-19 05:30:00,416.0,425.5,413.4,423.25,966621
2020-10-20 05:30:00,423.0,426.1,418.55,421.55,729812
2020-10-21 05:30:00,423.0,424.55,405.0,411.6,2703594
2020-10-22 05:30:00,410.0,416.05,408.9,414.0,2477603
2020-10-23 05:30:00,416.05,416.9,406.7,408.7,2334260
2020-10-26 05:30:00,410.8,414.25,401.25,404.7,1352606
2020-10-27 05:30:00,406.1,415.0,404.1,412.2,2033543
2020-10-28 05:30:00,421.2,422.15,403.45,408.9,3122579
